"q","biteA","Mean_Annual_Seroprevalence","param1","Persistence","mean_popn_R0","R0_when_q0","Persist_long","Persist_year"
"0.6",0.22,0.816101544041141,0.6,12384,1.75472772984926,1.27197313512694,"yes","yes"
"0.6",0.23,0.817581317133067,0.6,12383,1.80662302351711,1.30903735364765,"yes","yes"
"0.6",0.24,0.81867991387347,0.6,12383,1.85874466021643,1.34665051022915,"yes","yes"
"0.6",0.25,0.81949424739357,0.6,12383,1.91110075037501,1.3847696427633,"yes","yes"
"0.6",0.26,0.82010662633439,0.6,12383,1.96369464741437,1.42335616840201,"yes","yes"
"0.6",0.27,0.820557996813455,0.6,12382,2.01652700930151,1.46237453165079,"yes","yes"
"0.6",0.28,0.820904159704485,0.6,12382,2.06959458021026,1.50179196331321,"yes","yes"
"0.6",0.29,0.82115552928044,0.6,12383,2.12289331402128,1.54157895752961,"yes","yes"
"0.6",0.3,0.821346206802781,0.6,12383,2.17641787535186,1.58170794285454,"yes","yes"
"0.6",0.31,0.821484378289938,0.6,12383,2.23016063201744,1.62215408372748,"yes","yes"
"0.6",0.32,0.82158299206069,0.6,12383,2.2841149308969,1.66289408016987,"yes","yes"
"0.6",0.33,0.821650791442891,0.6,12383,2.33827284080493,1.70390739408892,"yes","yes"
"0.6",0.34,0.821693507652198,0.6,12384,2.39262748866656,1.74517499683515,"yes","yes"
"0.6",0.35,0.821715208798449,0.6,12384,2.44717160812895,1.7866789113766,"yes","yes"
"0.6",0.36,0.821722505283525,0.6,12384,2.50189779038253,1.82840361572379,"yes","yes"
"0.6",0.37,0.8217187754955,0.6,12385,2.55679922706451,1.87033382236291,"yes","yes"
"0.6",0.38,0.82170407087696,0.6,12385,2.61186968590251,1.91245665559306,"yes","yes"
"0.6",0.39,0.821676647289679,0.6,12385,2.66710254203061,1.95475958747252,"yes","yes"
"0.6",0.4,0.821643675782148,0.6,12386,2.72248984701964,1.99723108886473,"yes","yes"
"0.6",0.41,0.821605109903223,0.6,12386,2.77802661183024,2.03987364667378,"yes","yes"
"0.6",0.42,0.821563923766868,0.6,12387,2.83372013576145,2.08265153801022,"yes","yes"
"0.6",0.43,0.821516299742169,0.6,12387,2.88953966482593,2.12556908879044,"yes","yes"
"0.6",0.44,0.821466175767207,0.6,12388,2.94549327106239,2.16861767440627,"yes","yes"
"0.6",0.45,0.821412406569356,0.6,12388,3.0015758420184,2.21178994652835,"yes","yes"
"0.7444736",0.01,0.018768923187043,0.7444736,0,0.790934293780969,0.76915604266102,"no","no"
"0.7444736",0.02,0.0199376461549524,0.7444736,62,0.823388101943459,0.773281598779576,"no","no"
"0.7444736",0.03,0.0214232219226884,0.7444736,1065,0.857139459195529,0.780102590867436,"no","no"
"0.7444736",0.04,0.0242109850003047,0.7444736,2219,0.89170149375452,0.78954945709425,"no","no"
"0.7444736",0.05,0.0300935699205547,0.7444736,2931,0.92701466005579,0.801530444827193,"no","no"
"0.7444736",0.06,0.0509837973073879,0.7444736,6898,0.963427422105484,0.815934919957535,"no","no"
"0.7444736",0.07,0.210446694591253,0.7444736,12418,1.00736385742193,0.832638576033922,"yes","no"
"0.7444736",0.08,0.414492514523249,0.7444736,12425,1.0685772596131,0.851507755221135,"yes","no"
"0.7444736",0.09,0.567478951538716,0.7444736,12410,1.13401093555863,0.87240372974769,"yes","no"
"0.7444736",0.1,0.663657767054849,0.7444736,12400,1.20017062253763,0.895191743451662,"yes","no"
"0.7444736",0.11,0.719643238522296,0.7444736,12394,1.25998661690247,0.919738168511114,"yes","no"
"0.7444736",0.12,0.751685194761036,0.7444736,12391,1.31545314731118,0.945901431644407,"yes","no"
"0.7444736",0.13,0.771971806825801,0.7444736,12388,1.36856032962236,0.973557606464564,"yes","no"
"0.7444736",0.14,0.78563121653613,0.7444736,12387,1.42050813365053,1.00258721053862,"yes","yes"
"0.7444736",0.15,0.795198852408871,0.7444736,12385,1.47197722963745,1.03287735991693,"yes","yes"
"0.7444736",0.16,0.802089208909235,0.7444736,12384,1.52328550690644,1.06432099147041,"yes","yes"
"0.7444736",0.17,0.807162079310529,0.7444736,12383,1.57459526463251,1.09681648507424,"yes","yes"
"0.7444736",0.18,0.810964890721139,0.7444736,12383,1.62600889771139,1.13026805437022,"yes","yes"
"0.7444736",0.19,0.813836512673654,0.7444736,12382,1.6775841059121,1.16458586218723,"yes","yes"
"0.7444736",0.2,0.816007175029371,0.7444736,12382,1.7293552856674,1.19968907648674,"yes","yes"
"0.7444736",0.21,0.817637448765316,0.7444736,12381,1.78134209551471,1.23550556655838,"yes","yes"
"0.7444736",0.22,0.81883960374217,0.7444736,12381,1.83355476771048,1.27197313512694,"yes","yes"
"0.7444736",0.23,0.819724947782008,0.7444736,12382,1.88599888326794,1.30903735364765,"yes","yes"
"0.7444736",0.24,0.820365304745847,0.7444736,12382,1.93867759798829,1.34665051022915,"yes","yes"
"0.7444736",0.25,0.820826949194319,0.7444736,12382,1.99159189706361,1.3847696427633,"yes","yes"
"0.7444736",0.26,0.821157224457488,0.7444736,12382,2.04474124077288,1.42335616840201,"yes","yes"
"0.7444736",0.27,0.82138922833368,0.7444736,12383,2.09812290211323,1.46237453165079,"yes","yes"
"0.7444736",0.28,0.821551167230499,0.7444736,12383,2.15173323549792,1.50179196331321,"yes","yes"
"0.7444736",0.29,0.821654222127811,0.7444736,12384,2.20556655100455,1.54157895752961,"yes","yes"
"0.7444736",0.3,0.821716758992976,0.7444736,12384,2.25961706401235,1.58170794285454,"yes","yes"
"0.7444736",0.31,0.821748009842571,0.7444736,12384,2.31387829822479,1.62215408372748,"yes","yes"
"0.7444736",0.32,0.821756582304262,0.7444736,12385,2.36834259593841,1.66289408016987,"yes","yes"
"0.7444736",0.33,0.821746203805061,0.7444736,12385,2.42300429558855,1.70390739408892,"yes","yes"
"0.7444736",0.34,0.82172085151513,0.7444736,12386,2.4778566163645,1.74517499683515,"yes","yes"
"0.7444736",0.35,0.821683537777433,0.7444736,12386,2.53289111547609,1.7866789113766,"yes","yes"
"0.7444736",0.36,0.821637046632382,0.7444736,12387,2.58809935821969,1.82840361572379,"yes","yes"
"0.7444736",0.37,0.821581989708339,0.7444736,12387,2.64347571745814,1.87033382236291,"yes","yes"
"0.7444736",0.38,0.821520941392854,0.7444736,12388,2.69901397679698,1.91245665559306,"yes","yes"
"0.7444736",0.39,0.821454155080097,0.7444736,12388,2.75470969588141,1.95475958747252,"yes","yes"
"0.7444736",0.4,0.821385691768985,0.7444736,12389,2.81055751836335,1.99723108886473,"yes","yes"
"0.7444736",0.41,0.821314240465467,0.7444736,12389,2.86656536421922,2.03987364667378,"yes","yes"
"0.7444736",0.42,0.821242923455064,0.7444736,12390,2.92270166318539,2.08265153801022,"yes","yes"
"0.7444736",0.43,0.821168020259731,0.7444736,12390,2.9789732175781,2.12556908879044,"yes","yes"
"0.7444736",0.44,0.821092140185624,0.7444736,12391,3.03537504294163,2.16861767440627,"yes","yes"
"0.7444736",0.45,0.821013863211259,0.7444736,12391,3.09190259474375,2.21178994652835,"yes","yes"
"0.8",0.01,0.0191441330888906,0.8,0,0.820685306973478,0.76915604266102,"no","no"
"0.8",0.02,0.0207747339549914,0.8,62,0.852597778873399,0.773281598779576,"no","no"
"0.8",0.03,0.0232147518254687,0.8,1413,0.886304596553469,0.780102590867436,"no","no"
"0.8",0.04,0.0284659004294952,0.8,2927,0.92098756638874,0.78954945709425,"no","no"
"0.8",0.05,0.0441258816223735,0.8,6574,0.956663786575175,0.801530444827193,"no","no"
"0.8",0.06,0.169284164228989,0.8,12414,0.997644995530885,0.815934919957535,"yes","no"
"0.8",0.07,0.365335351273469,0.8,12426,1.05188964204265,0.832638576033922,"yes","no"
"0.8",0.08,0.541588974518163,0.8,12409,1.11467703641751,0.851507755221135,"yes","no"
"0.8",0.09,0.646760164277379,0.8,12398,1.18018004391093,0.87240372974769,"yes","no"
"0.8",0.1,0.708432503486142,0.8,12392,1.24041136375754,0.895191743451662,"yes","no"
"0.8",0.11,0.74496188541869,0.8,12389,1.29575303544527,0.919738168511114,"yes","no"
"0.8",0.12,0.76711976585676,0.8,12387,1.34887914764794,0.945901431644407,"yes","no"
"0.8",0.13,0.781964626823074,0.8,12385,1.4008469052097,0.973557606464564,"yes","no"
"0.8",0.14,0.792371029666557,0.8,12384,1.45232361508401,1.00258721053862,"yes","yes"
"0.8",0.15,0.799878032434859,0.8,12383,1.50365611972025,1.03287735991693,"yes","yes"
"0.8",0.16,0.805407366930034,0.8,12382,1.55498986116632,1.06432099147041,"yes","yes"
"0.8",0.17,0.80955515771872,0.8,12382,1.60641557456836,1.09681648507424,"yes","yes"
"0.8",0.18,0.812710353457456,0.8,12381,1.65799551677513,1.13026805437022,"yes","yes"
"0.8",0.19,0.815125466686945,0.8,12381,1.70976532289514,1.16458586218723,"yes","yes"
"0.8",0.2,0.81697222535063,0.8,12381,1.76174936138565,1.19968907648674,"yes","yes"
"0.8",0.21,0.818354828262768,0.8,12381,1.81396009281,1.23550556655838,"yes","yes"
"0.8",0.22,0.819378302450471,0.8,12382,1.86640370060623,1.27197313512694,"yes","yes"
"0.8",0.23,0.820121514678658,0.8,12382,1.91908267812001,1.30903735364765,"yes","yes"
"0.8",0.24,0.820653573036299,0.8,12382,1.97199823254661,1.34665051022915,"yes","yes"
"0.8",0.25,0.821024637677646,0.8,12383,2.0251503364196,1.3847696427633,"yes","yes"
"0.8",0.26,0.821285459682912,0.8,12383,2.07853715357488,1.42335616840201,"yes","yes"
"0.8",0.27,0.821457613611778,0.8,12384,2.13215611952287,1.46237453165079,"yes","yes"
"0.8",0.28,0.821566456759528,0.8,12384,2.18600223316351,1.50179196331321,"yes","yes"
"0.8",0.29,0.821630204180192,0.8,12385,2.24007026096793,1.54157895752961,"yes","yes"
"0.8",0.3,0.821658747111915,0.8,12386,2.29435422410339,1.58170794285454,"yes","yes"
"0.8",0.31,0.821659093500339,0.8,12386,2.34884769015462,1.62215408372748,"yes","yes"
"0.8",0.32,0.821637464092856,0.8,12387,2.40354434405743,1.66289408016987,"yes","yes"
"0.8",0.33,0.821600265179156,0.8,12387,2.45843867656803,1.70390739408892,"yes","yes"
"0.8",0.34,0.821551257115867,0.8,12388,2.51351823050889,1.74517499683515,"yes","yes"
"0.8",0.35,0.821493722189325,0.8,12388,2.56877706120195,1.7866789113766,"yes","yes"
"0.8",0.36,0.821429004360047,0.8,12389,2.62421102880441,1.82840361572379,"yes","yes"
"0.8",0.37,0.821359091619215,0.8,12389,2.67981489856771,1.87033382236291,"yes","yes"
"0.8",0.38,0.821284448915976,0.8,12390,2.73558208125323,1.91245665559306,"yes","yes"
"0.8",0.39,0.821205310229674,0.8,12390,2.79150332367698,1.95475958747252,"yes","yes"
"0.8",0.4,0.821124617038401,0.8,12391,2.84757452988538,1.99723108886473,"yes","yes"
"0.8",0.41,0.821040142074173,0.8,12391,2.90378988415382,2.03987364667378,"yes","yes"
"0.8",0.42,0.82095485394458,0.8,12392,2.96015760302081,2.08265153801022,"yes","yes"
"0.8",0.43,0.820866920203773,0.8,12392,3.01664862130661,2.12556908879044,"yes","yes"
"0.8",0.44,0.820781308430032,0.8,12393,3.07327112407417,2.16861767440627,"yes","yes"
"0.8",0.45,0.820694747895033,0.8,12393,3.13002049608945,2.21178994652835,"yes","yes"
"0.9",0.01,0.0209654319525844,0.9,0,0.908175094956293,0.76915604266102,"no","no"
"0.9",0.02,0.0251962338350685,0.9,1409,0.928838801530205,0.773281598779576,"no","no"
"0.9",0.03,0.0349899736608439,0.9,5495,0.956316399973871,0.780102590867436,"no","no"
"0.9",0.04,0.0766012881074769,0.9,12404,0.988051058037175,0.78954945709425,"yes","no"
"0.9",0.05,0.246559153697235,0.9,12428,1.02867062627759,0.801530444827193,"yes","no"
"0.9",0.06,0.436765176764106,0.9,12411,1.0788190907256,0.815934919957535,"yes","no"
"0.9",0.07,0.590690880040259,0.9,12396,1.13868415495272,0.832638576033922,"yes","no"
"0.9",0.08,0.673979473388022,0.9,12389,1.19834932503273,0.851507755221135,"yes","no"
"0.9",0.09,0.719979794446787,0.9,12385,1.25426620752669,0.87240372974769,"yes","no"
"0.9",0.1,0.75024853069946,0.9,12383,1.30715514881461,0.895191743451662,"yes","no"
"0.9",0.11,0.769735966862627,0.9,12382,1.35932222116426,0.919738168511114,"yes","no"
"0.9",0.12,0.782968083924311,0.9,12381,1.41088383170763,0.945901431644407,"yes","no"
"0.9",0.13,0.79251167162982,0.9,12381,1.4622277356221,0.973557606464564,"yes","no"
"0.9",0.14,0.799566856984225,0.9,12381,1.51359008952627,1.00258721053862,"yes","yes"
"0.9",0.15,0.804865540775829,0.9,12381,1.56504813554211,1.03287735991693,"yes","yes"
"0.9",0.16,0.808892640739135,0.9,12381,1.61664663812269,1.06432099147041,"yes","yes"
"0.9",0.17,0.811997774611281,0.9,12382,1.66842355162712,1.09681648507424,"yes","yes"
"0.9",0.18,0.814421821410379,0.9,12382,1.72040713163543,1.13026805437022,"yes","yes"
"0.9",0.19,0.81631671135946,0.9,12383,1.77261736955649,1.16458586218723,"yes","yes"
"0.9",0.2,0.817776235790517,0.9,12384,1.82506837055552,1.19968907648674,"yes","yes"
"0.9",0.21,0.818866308175597,0.9,12385,1.87776580547219,1.23550556655838,"yes","yes"
"0.9",0.22,0.819662232744639,0.9,12385,1.93071000697647,1.27197313512694,"yes","yes"
"0.9",0.23,0.820224665292335,0.9,12386,1.9838996822933,1.30903735364765,"yes","yes"
"0.9",0.24,0.820612375279423,0.9,12387,2.03733287348781,1.34665051022915,"yes","yes"
"0.9",0.25,0.82086780284684,0.9,12388,2.09100737484576,1.3847696427633,"yes","yes"
"0.9",0.26,0.821024332894995,0.9,12388,2.14491965358742,1.42335616840201,"yes","yes"
"0.9",0.27,0.821110896862713,0.9,12389,2.19906691370735,1.46237453165079,"yes","yes"
"0.9",0.28,0.821145210726084,0.9,12390,2.2534443563263,1.50179196331321,"yes","yes"
"0.9",0.29,0.821143472886268,0.9,12390,2.30805003755343,1.54157895752961,"yes","yes"
"0.9",0.3,0.821115910492531,0.9,12391,2.3628770472929,1.58170794285454,"yes","yes"
"0.9",0.31,0.821065943544374,0.9,12392,2.41790543774096,1.62215408372748,"yes","yes"
"0.9",0.32,0.821000651288994,0.9,12392,2.47313351399451,1.66289408016987,"yes","yes"
"0.9",0.33,0.820924049023295,0.9,12393,2.52855579166284,1.70390739408892,"yes","yes"
"0.9",0.34,0.820839237615739,0.9,12394,2.58416665839137,1.74517499683515,"yes","yes"
"0.9",0.35,0.820747823618476,0.9,12394,2.63995821721811,1.7866789113766,"yes","yes"
"0.9",0.36,0.820651168692473,0.9,12395,2.69592663967265,1.82840361572379,"yes","yes"
"0.9",0.37,0.820554282129579,0.9,12396,2.7520645553696,1.87033382236291,"yes","yes"
"0.9",0.38,0.820452387057393,0.9,12396,2.80836474492924,1.91245665559306,"yes","yes"
"0.9",0.39,0.820348711549733,0.9,12397,2.86482217515526,1.95475958747252,"yes","yes"
"0.9",0.4,0.820246180693046,0.9,12397,2.92143117753271,1.99723108886473,"yes","yes"
"0.9",0.41,0.820142163274109,0.9,12398,2.97818675718837,2.03987364667378,"yes","yes"
"0.9",0.42,0.820038817231191,0.9,12398,3.03509640816354,2.08265153801022,"yes","yes"
"0.9",0.43,0.819933639717772,0.9,12399,3.09213058076787,2.12556908879044,"yes","yes"
"0.9",0.44,0.819829898216355,0.9,12399,3.14929728419973,2.16861767440627,"yes","yes"
"0.9",0.45,0.819725819391071,0.9,12400,3.20659097311601,2.21178994652835,"yes","yes"
"0.99",0.01,0.029226052877637,0.99,0,0.995266363276198,0.76915604266102,"no","no"
"0.99",0.02,0.0535587525897883,0.99,12397,1.01004183401399,0.773281598779576,"yes","no"
"0.99",0.03,0.162931484666748,0.99,12417,1.03323633520687,0.780102590867436,"yes","no"
"0.99",0.04,0.301404637336415,0.99,12418,1.06564107435979,0.78954945709425,"yes","no"
"0.99",0.05,0.488392077681306,0.99,12396,1.10911723098352,0.801530444827193,"yes","no"
"0.99",0.06,0.613970416625896,0.99,12385,1.16094680448566,0.815934919957535,"yes","no"
"0.99",0.07,0.683128577572074,0.99,12382,1.21434456003372,0.832638576033922,"yes","no"
"0.99",0.08,0.721601845501054,0.99,12380,1.26680080464231,0.851507755221135,"yes","no"
"0.99",0.09,0.747987492766585,0.99,12381,1.31802056194132,0.87240372974769,"yes","no"
"0.99",0.1,0.766563396695935,0.99,12382,1.36932628314308,0.895191743451662,"yes","no"
"0.99",0.11,0.779940730076456,0.99,12383,1.42070900978544,0.919738168511114,"yes","no"
"0.99",0.12,0.789607127556078,0.99,12384,1.47202085938039,0.945901431644407,"yes","no"
"0.99",0.13,0.796883403920271,0.99,12386,1.52346220281429,0.973557606464564,"yes","no"
"0.99",0.14,0.802426991316777,0.99,12387,1.57510708729211,1.00258721053862,"yes","yes"
"0.99",0.15,0.806674526895998,0.99,12389,1.62695827534613,1.03287735991693,"yes","yes"
"0.99",0.16,0.80995945806862,0.99,12390,1.67902638547938,1.06432099147041,"yes","yes"
"0.99",0.17,0.812537682064005,0.99,12391,1.73132327061598,1.09681648507424,"yes","yes"
"0.99",0.18,0.814584126420862,0.99,12392,1.78386353112151,1.13026805437022,"yes","yes"
"0.99",0.19,0.816195482943451,0.99,12394,1.83666221453741,1.16458586218723,"yes","yes"
"0.99",0.2,0.81743726698488,0.99,12395,1.88972699210088,1.19968907648674,"yes","yes"
"0.99",0.21,0.818359693286868,0.99,12396,1.94306001823435,1.23550556655838,"yes","yes"
"0.99",0.22,0.819016965945805,0.99,12397,1.99666052939741,1.27197313512694,"yes","yes"
"0.99",0.23,0.81946347597841,0.99,12397,2.05051803366378,1.30903735364765,"yes","yes"
"0.99",0.24,0.819752359446162,0.99,12398,2.10463107372123,1.34665051022915,"yes","yes"
"0.99",0.25,0.819926714525879,0.99,12399,2.15899477846593,1.3847696427633,"yes","yes"
"0.99",0.26,0.820018883051618,0.99,12400,2.21360487867777,1.42335616840201,"yes","yes"
"0.99",0.27,0.820047414231915,0.99,12401,2.26846020053973,1.46237453165079,"yes","yes"
"0.99",0.28,0.820031144005055,0.99,12402,2.32355517214072,1.50179196331321,"yes","yes"
"0.99",0.29,0.819983585949805,0.99,12402,2.3788673374852,1.54157895752961,"yes","yes"
"0.99",0.3,0.819913855035695,0.99,12403,2.43439863333691,1.58170794285454,"yes","yes"
"0.99",0.31,0.819826836157711,0.99,12404,2.49014245463687,1.62215408372748,"yes","yes"
"0.99",0.32,0.819729239768758,0.99,12404,2.54609106443903,1.66289408016987,"yes","yes"
"0.99",0.33,0.81962263425342,0.99,12405,2.60223860660158,1.70390739408892,"yes","yes"
"0.99",0.34,0.81951039038035,0.99,12405,2.65857743963829,1.74517499683515,"yes","yes"
"0.99",0.35,0.819394687309754,0.99,12406,2.71509896953685,1.7866789113766,"yes","yes"
"0.99",0.36,0.819275960704513,0.99,12406,2.77179647110268,1.82840361572379,"yes","yes"
"0.99",0.37,0.819157305611376,0.99,12407,2.82866447112422,1.87033382236291,"yes","yes"
"0.99",0.38,0.819038826831711,0.99,12407,2.88569817523838,1.91245665559306,"yes","yes"
"0.99",0.39,0.818918105230459,0.99,12408,2.9428908059477,1.95475958747252,"yes","yes"
"0.99",0.4,0.818798517149091,0.99,12408,3.00023652258397,1.99723108886473,"yes","yes"
"0.99",0.41,0.818678239372338,0.99,12409,3.057729697915,2.03987364667378,"yes","yes"
"0.99",0.42,0.818560299640706,0.99,12409,3.11537341208059,2.08265153801022,"yes","yes"
"0.99",0.43,0.818441986620885,0.99,12410,3.17314373536471,2.12556908879044,"yes","yes"
"0.99",0.44,0.818326373772382,0.99,12410,3.23104804436962,2.16861767440627,"yes","yes"
"0.99",0.45,0.81821162167652,0.99,12411,3.28908263173035,2.21178994652835,"yes","yes"
